id,Code,Name,Description,Unit,Brand,Sub_Group,Item_Group
343,LCCC12732,"150x 3A",,Nos,OEM,PULLEY,PULLEYS/BEARINGS
344,LCCE26539,"CG 55 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 2 POLE FOOT MOUNTED-IE1",,Nos,CG,,MOTOR
345,LCCE26950,"BHARATH BIJILEE 7.5 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 2 POLE FOOT MOUNTED-IE2",,Nos,"BHARATH BIJILEE",,MOTOR
346,LCCE26848,"BHARATH BIJILEE 3.7 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 4 POLE FOOT MOUNTED-IE1",,Nos,"BHARATH BIJILEE",,MOTOR
347,LCCH30023,"HEX HEAD BOLT SS M8 x 50",,Nos,OEM,,FASTENERS
348,LCCC13356,"BELT A-74",,Nos,OEM,,BELT
349,LCCC13357,"BELT A-75",,Nos,OEM,,BELT
350,LCCE26502,"CG 0.37 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 6 POLE FOOT MOUNTED-IE1",,Nos,CG,,MOTOR
351,LCCC13358,"BELT A-76",,Nos,OEM,,BELT
352,LCCH30024,"HEX HEAD BOLT SS M10 x 50",,Nos,OEM,,FASTENERS
353,LCCE26423,"ABB 0.55 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 4 POLE FOOT MOUNTED-IE3",,Nos,ABB,,MOTOR
354,LAHC23707,"ALUMINUM CORNER PROFILE - 40-25 MM SQUARE TBK",40-25,Meters,OEM,"Corner Profile","ALUMINIUM PROFILES"
355,LCCE26443,"ABB 0.55 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 6 POLE FOOT MOUNTED-IE3",,Nos,ABB,,MOTOR
356,LCCE26326,"ABB 1.5 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 6 POLE FOOT MOUNTED-IE1",,Nos,ABB,,MOTOR
357,LAHC11045,"KAT 15/11 S2-CCW 90 KRUGER MAKE",,Nos,KRUGER,,FAN
358,LCCC13359,"BELT A-77",,Nos,OEM,,BELT
359,LAHC14326,"PRE FILTER EU3 GRADE - 580 MM (W) x 610 MM (H) x 25MM (D)",,Nos,OEM,"PRE FILTER",FILTER
360,LCCE26909,"BHARATH BIJILEE 5.5 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 4 POLE FOOT MOUNTED-IE2",,Nos,"BHARATH BIJILEE",,MOTOR
361,LCCC13360,"BELT A-78",,Nos,OEM,,BELT
362,LCCC13361,"BELT A-79",,Nos,OEM,,BELT
363,LCCE26623,"CG 0.55 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 6 POLE FOOT MOUNTED-IE3",,Nos,CG,,MOTOR
364,LAHC14327,"BAG FILTER EU5 GRADE - 592 MM (W) x 592 MM (H) x 305MM (D)",,Nos,OEM,"BAG FILTER",FILTER
365,LAHC14328,"BAG FILTER EU5 GRADE - 287 MM (W) x 592 MM (H) x 305MM (D)",,Nos,OEM,"BAG FILTER",FILTER
366,LCCE26342,"ABB 0.37 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 2 POLE FOOT MOUNTED-IE1",,Nos,ABB,,MOTOR
367,LCCE26980,"BHARATH BIJILEE 75 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 4 POLE FOOT MOUNTED-IE3",,Nos,"BHARATH BIJILEE",,MOTOR
368,LCCC13362,"BELT A-80",,Nos,OEM,,BELT
369,LCCE26791,"SIEMENS 9.3 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 4 POLE FOOT MOUNTED-IE3",,Nos,SIEMENS,,MOTOR
370,LAHC14330,"BAG FILTER EU5 GRADE - 490 MM (W) x 592 MM (H) x 305MM (D)",,Nos,OEM,"BAG FILTER",FILTER
371,LAHC11046,"KAT 15/15 S2-CCW 90 KRUGER MAKE",,Nos,KRUGER,,FAN
372,LCCE26335,"ABB 22 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 6 POLE FOOT MOUNTED-IE1",,Nos,ABB,,MOTOR
373,LAHC14331,"BAG FILTER EU5 GRADE - 592 MM (W) x 490 MM (H) x 305MM (D)",,Nos,OEM,"BAG FILTER",FILTER
374,LAHC14332,"BAG FILTER EU6 GRADE - 592 MM (W) x 592 MM (H) x 635MM (D)",,Nos,OEM,"BAG FILTER",FILTER
375,LCCC13363,"BELT A-81",,Nos,OEM,,BELT
376,LCCC13364,"BELT A-82",,Nos,OEM,,BELT
377,LAHC14333,"BAG FILTER EU6 GRADE - 287 MM (W) x 592 MM (H) x 635MM (D)",,Nos,OEM,"BAG FILTER",FILTER
378,LCCH23601,"DRAIN NIPPLE 3/4 inch x 50MM L",,Nos,OEM,,Hardware
379,LCCH30025,"HEX HEAD BOLT SS M12 x 50",,Nos,OEM,,FASTENERS
380,LCCH30026,"ALLEN HEAD BOLT GI M6 x 16",,Nos,OEM,,FASTENERS
381,LAHC24121,"HRW 2800 - MS270A",,Nos,DRI,,"HEAT RECOVERY WHEEL"
382,LCCE26910,"BHARATH BIJILEE 7.5 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 4 POLE FOOT MOUNTED-IE2",,Nos,"BHARATH BIJILEE",,MOTOR
383,LAHC11047,"KAT 18/13 S2-CCW 90 KRUGER MAKE",,Nos,KRUGER,,FAN
384,LCCE26668,"SIEMENS 3.7 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 4 POLE FOOT MOUNTED-IE1",,Nos,SIEMENS,,MOTOR
385,LCCC13365,"BELT A-83",,Nos,OEM,,BELT
386,LCCE26311,"ABB 9.3 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 4 POLE FOOT MOUNTED-IE1",,Nos,ABB,,MOTOR
387,LAHC11048,"KAT 18/18 S2-CCW 90 KRUGER MAKE",,Nos,KRUGER,,FAN
388,LCCE26359,"ABB 55 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 2 POLE FOOT MOUNTED-IE1",,Nos,ABB,,MOTOR
389,LCCC12733,"160x 3A",,Nos,OEM,PULLEY,PULLEYS/BEARINGS
390,LCCC12734,"180x 3A",,Nos,OEM,PULLEY,PULLEYS/BEARINGS
391,LCCC13366,"BELT A-84",,Nos,OEM,,BELT
392,LCCH30027,"ALLEN HEAD BOLT GI M8 x 16",,Nos,OEM,,FASTENERS
393,LAHC14335,"BAG FILTER EU6 GRADE - 490 MM (W) x 592 MM (H) x 635MM (D)",,Nos,OEM,"BAG FILTER",FILTER
394,LCCE26936,"BHARATH BIJILEE 30 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 6 POLE FOOT MOUNTED-IE2",,Nos,"BHARATH BIJILEE",,MOTOR
395,LAHC24122,"HRW 3000 - MS270A",,Nos,DRI,,"HEAT RECOVERY WHEEL"
396,LCCR07516,"GI sheet 0.8mm THK 275 GSM",0.8,Kgs,OEM,,"G.I / COATED SHEETS"
397,LCCE26333,"ABB 15 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 6 POLE FOOT MOUNTED-IE1",,Nos,ABB,,MOTOR
398,LAHC15506,"Spring Isolator - Red",,Nos,OEM,,ANTI-VIBRATIONS
399,LCCC12735,"200x 3A",,Nos,OEM,PULLEY,PULLEYS/BEARINGS
400,LAHC11049,"KAT 7/7 S2-CCW 270 KRUGER MAKE",,Nos,KRUGER,,FAN
401,LCCR07002,"SS SHEET 316 GRADE 1.0mm THK",,Kgs,OEM,,"SS SHEETS"
402,LCCC12736,"250x 3A",,Nos,OEM,PULLEY,PULLEYS/BEARINGS
403,LCCE26511,"CG 9.3 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 6 POLE FOOT MOUNTED-IE1",,Nos,CG,,MOTOR
404,LAHC23902,"ALUMINIUM HINGE",,Nos,OEM,,"ALUMINIUM PARTS"
405,LCCC12737,"315x 3A",,Nos,OEM,PULLEY,PULLEYS/BEARINGS
406,LCCE26969,"BHARATH BIJILEE 5.5 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 4 POLE FOOT MOUNTED-IE3",,Nos,"BHARATH BIJILEE",,MOTOR
407,LCCC13367,"BELT A-85",,Nos,OEM,,BELT
408,LCCE26667,"SIEMENS 2.2 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 4 POLE FOOT MOUNTED-IE1",,Nos,SIEMENS,,MOTOR
409,LCCE27008,"BHARATH BIJILEE 3.7 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 2 POLE FOOT MOUNTED-IE3",,Nos,"BHARATH BIJILEE",,MOTOR
410,LAHC11050,"KAT 8/8 S2-CCW 270 KRUGER MAKE",,Nos,KRUGER,,FAN
411,LCCE26465,"ABB 1.1 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 2 POLE FOOT MOUNTED-IE3",,Nos,ABB,,MOTOR
412,LAHC14336,"BAG FILTER EU6 GRADE - 592 MM (W) x 490 MM (H) x 635MM (D)",,Nos,OEM,"BAG FILTER",FILTER
413,LAHC15216,"PLASTIC HANDLE ASSEMBLY FOR 23MM THK PANEL",,Nos,OEM,,"PLASTIC PARTS"
414,LCCE26888,"BHARATH BIJILEE 3.7 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 2 POLE FOOT MOUNTED-IE1",,Nos,"BHARATH BIJILEE",,MOTOR
415,LAHC14337,"BAG FILTER EU7 GRADE - 592 MM (W) x 592 MM (H) x 635MM (D)",,Nos,OEM,"BAG FILTER",FILTER
416,LCCC13368,"BELT A-86",,Nos,OEM,,BELT
417,LAHC14338,"BAG FILTER EU7 GRADE - 287 MM (W) x 592 MM (H) x 635MM (D)",,Nos,OEM,"BAG FILTER",FILTER
418,LCCE26546,"CG 1.5 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 4 POLE FOOT MOUNTED-IE2",,Nos,CG,,MOTOR
419,LAHC11051,"KAT 9/7 S2-CCW 270 KRUGER MAKE",,Nos,KRUGER,,FAN
420,LAHC14340,"BAG FILTER EU7 GRADE - 490 MM (W) x 592 MM (H) x 635MM (D)",,Nos,OEM,"BAG FILTER",FILTER
421,LCCC13369,"BELT A-87",,Nos,OEM,,BELT
422,LCCE26745,"SIEMENS 1.1 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 6 POLE FOOT MOUNTED-IE2",,Nos,SIEMENS,,MOTOR
423,LAHC11052,"KAT 9/9 S2-CCW 270 KRUGER MAKE",,Nos,KRUGER,,FAN
424,LAHC24123,"HRW 500 - MS200",,Nos,DRI,,"HEAT RECOVERY WHEEL"
425,LAHC11053,"KAT 10/8 S2-CCW 270 KRUGER MAKE",,Nos,KRUGER,,FAN
426,LCCC12738,"400x 3A",,Nos,OEM,PULLEY,PULLEYS/BEARINGS
427,LAHM48605,"AHU CAUTION STICKER",,Nos,OEM,,"NAME PLATE/STICKER/LABELS"
428,LCCC13370,"BELT A-88",,Nos,OEM,,BELT
429,LCCC12739,"500x 3A",,Nos,OEM,PULLEY,PULLEYS/BEARINGS
430,LAHC11054,"KAT 10/10 S2-CCW 270 KRUGER MAKE",,Nos,KRUGER,,FAN
431,LAHC14341,"BAG FILTER EU7 GRADE - 592 MM (W) x 490 MM (H) x 635MM (D)",,Nos,OEM,"BAG FILTER",FILTER
432,LAHC11055,"KAT 12/9 S2-CCW 270 KRUGER MAKE",,Nos,KRUGER,,FAN
433,LAHN60001,POLYOL,,Kgs,OEM,,POLYOL
434,LAHM48610,"AHU FAN SECTION STICKER",,Nos,OEM,,"NAME PLATE/STICKER/LABELS"
435,LAHC15507,"Spring Isolator - White",,Nos,OEM,,ANTI-VIBRATIONS
436,LCCH30028,"ALLEN HEAD BOLT GI M10 x 16",,Nos,OEM,,FASTENERS
437,LCCE26983,"BHARATH BIJILEE 0.55 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 6 POLE FOOT MOUNTED-IE3",,Nos,"BHARATH BIJILEE",,MOTOR
438,LCCE26780,"SIEMENS 75 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 2 POLE FOOT MOUNTED-IE2",,Nos,SIEMENS,,MOTOR
439,LCCC13371,"BELT A-89",,Nos,OEM,,BELT
440,LCCE26444,"ABB 0.75 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 6 POLE FOOT MOUNTED-IE3",,Nos,ABB,,MOTOR
441,LCCE26337,"ABB 37 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 6 POLE FOOT MOUNTED-IE1",,Nos,ABB,,MOTOR
442,LCCE26608,"CG 3.7 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 4 POLE FOOT MOUNTED-IE3",,Nos,CG,,MOTOR
443,LAHC24661,"RUBBER BOOT 3 inch 25mm DEPTH",,Nos,OEM,,Rubber
444,LAHC24124,"HRW 600 - MS200",,Nos,DRI,,"HEAT RECOVERY WHEEL"
445,LCCE26967,"BHARATH BIJILEE 2.2 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 4 POLE FOOT MOUNTED-IE3",,Nos,"BHARATH BIJILEE",,MOTOR
446,LCCE26492,"CG 11 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 4 POLE FOOT MOUNTED-IE1",,Nos,CG,,MOTOR
447,LAHC11056,"KAT 12/12 S2-CCW 270 KRUGER MAKE",,Nos,KRUGER,,FAN
448,LCCE26893,"BHARATH BIJILEE 15 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 2 POLE FOOT MOUNTED-IE1",,Nos,"BHARATH BIJILEE",,MOTOR
449,LAHC24125,"HRW 700 - MS200",,Nos,DRI,,"HEAT RECOVERY WHEEL"
450,LCCE26365,"ABB 1.1 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 4 POLE FOOT MOUNTED-IE2",,Nos,ABB,,MOTOR
451,LCCE26941,"BHARATH BIJILEE 0.25 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 2 POLE FOOT MOUNTED-IE2",,Nos,"BHARATH BIJILEE",,MOTOR
452,LCCE26592,"CG 11 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 2 POLE FOOT MOUNTED-IE2",,Nos,CG,,MOTOR
453,LAHC14342,"BAG FILTER EU8 GRADE - 592 MM (W) x 592 MM (H) x 635MM (D)",,Nos,OEM,"BAG FILTER",FILTER
454,LAHC11057,"KAT 15/11 S2-CCW 270 KRUGER MAKE",,Nos,KRUGER,,FAN
455,LAHC11058,"KAT 15/15 S2-CCW 270 KRUGER MAKE",,Nos,KRUGER,,FAN
456,LCCC12740,"630x 3A",,Nos,OEM,PULLEY,PULLEYS/BEARINGS
457,LAHC11059,"KAT 18/13 S2-CCW 270 KRUGER MAKE",,Nos,KRUGER,,FAN
458,LCCE26700,"SIEMENS 75 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 6 POLE FOOT MOUNTED-IE1",,Nos,SIEMENS,,MOTOR
459,LCCE26587,"CG 2.2 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 2 POLE FOOT MOUNTED-IE2",,Nos,CG,,MOTOR
460,LCCE26937,"BHARATH BIJILEE 37 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 6 POLE FOOT MOUNTED-IE2",,Nos,"BHARATH BIJILEE",,MOTOR
461,LAHC15508,"Spring Isolator - Blue",,Nos,OEM,,ANTI-VIBRATIONS
462,LCCE26859,"BHARATH BIJILEE 55 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 4 POLE FOOT MOUNTED-IE1",,Nos,"BHARATH BIJILEE",,MOTOR
463,LCCE26735,"SIEMENS 22 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 4 POLE FOOT MOUNTED-IE2",,Nos,SIEMENS,,MOTOR
464,LCCE26402,"ABB 0.37 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 2 POLE FOOT MOUNTED-IE2",,Nos,ABB,,MOTOR
465,LAHC15520,"FAN FLEXIBLE 7/7 - Kruger Fan",,Nos,OEM,,ANTI-VIBRATIONS
466,LCCE26481,"CG 0.25 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 4 POLE FOOT MOUNTED-IE1",,Nos,CG,,MOTOR
467,LCCE26307,"ABB 2.2 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 4 POLE FOOT MOUNTED-IE1",,Nos,ABB,,MOTOR
468,LCCC13372,"BELT A-90",,Nos,OEM,,BELT
469,LCCC13373,"BELT A-91",,Nos,OEM,,BELT
470,LCCE26730,"SIEMENS 7.5 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 4 POLE FOOT MOUNTED-IE2",,Nos,SIEMENS,,MOTOR
471,LAHC15521,"FAN FLEXIBLE 7/7 - Nicotra Fan",,Nos,OEM,,ANTI-VIBRATIONS
472,LCCE26695,"SIEMENS 22 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 6 POLE FOOT MOUNTED-IE1",,Nos,SIEMENS,,MOTOR
473,LAHC24126,"HRW 800 - MS200",,Nos,DRI,,"HEAT RECOVERY WHEEL"
474,LCCE26962,"BHARATH BIJILEE 0.37 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 4 POLE FOOT MOUNTED-IE3",,Nos,"BHARATH BIJILEE",,MOTOR
475,LCCE26746,"SIEMENS 1.5 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 6 POLE FOOT MOUNTED-IE2",,Nos,SIEMENS,,MOTOR
476,LCCC13374,"BELT A-92",,Nos,OEM,,BELT
477,LCCE26650,"CG 7.5 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 2 POLE FOOT MOUNTED-IE3",,Nos,CG,,MOTOR
478,LAHM48609,"AHU FAN/WIRING DIAGRAM",,Nos,OEM,,"NAME PLATE/STICKER/LABELS"
479,LCCC13375,"BELT A-93",,Nos,OEM,,BELT
480,LCCE26880,"BHARATH BIJILEE 75 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 6 POLE FOOT MOUNTED-IE1",,Nos,"BHARATH BIJILEE",,MOTOR
481,LCCE26463,"ABB 0.55 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 2 POLE FOOT MOUNTED-IE3",,Nos,ABB,,MOTOR
482,LCCE26338,"ABB 45 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 6 POLE FOOT MOUNTED-IE1",,Nos,ABB,,MOTOR
483,LCCC13376,"BELT A-94",,Nos,OEM,,BELT
484,LCCE26399,"ABB 55 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 6 POLE FOOT MOUNTED-IE2",,Nos,ABB,,MOTOR
485,LAHC23713,"ALUMINUM MOUNTING PROFILE - FAN/MOTOR MOUNTING 80-80 (FMB00-01)",,Meters,OEM,,"ALUMINIUM PROFILES"
486,LCCE26770,"SIEMENS 7.5 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 2 POLE FOOT MOUNTED-IE2",,Nos,SIEMENS,,MOTOR
487,LCCC13377,"BELT A-95",,Nos,OEM,,BELT
488,LCCE26480,"ABB 75 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 2 POLE FOOT MOUNTED-IE3",,Nos,ABB,,MOTOR
489,LCCH30029,"ALLEN HEAD BOLT GI M12 x 16",,Nos,OEM,,FASTENERS
490,LCCE26482,"CG 0.37 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 4 POLE FOOT MOUNTED-IE1",,Nos,CG,,MOTOR
491,LCCC13378,"BELT A-96",,Nos,OEM,,BELT
492,LAHS63001,"AIR HANDLING UNIT",,Nos,LUFTEK,,AHU
493,LCCC13379,"BELT A-98",,Nos,OEM,,BELT
494,LCCC14930,"DRAIN PLUG",,Nos,OEM,"COIL DRAIN",VALVE
495,LCCE26908,"BHARATH BIJILEE 3.7 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 4 POLE FOOT MOUNTED-IE2",,Nos,"BHARATH BIJILEE",,MOTOR
496,LCCC13380,"BELT A-100",,Nos,OEM,,BELT
497,LCCE26429,"ABB 5.5 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 4 POLE FOOT MOUNTED-IE3",,Nos,ABB,,MOTOR
498,LCCE26661,"SIEMENS 0.25 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 4 POLE FOOT MOUNTED-IE1",,Nos,SIEMENS,,MOTOR
499,LAHC11060,"KAT 18/18 S2-CCW 270 KRUGER MAKE",,Nos,KRUGER,,FAN
500,LCCE26582,"CG 0.37 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 2 POLE FOOT MOUNTED-IE2",,Nos,CG,,MOTOR
501,LCCE26621,"CG 0.25 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 6 POLE FOOT MOUNTED-IE3",,Nos,CG,,MOTOR
502,LAHM48618,"WARRANTY CARD",,Nos,OEM,,"NAME PLATE/STICKER/LABELS"
503,LCCE26411,"ABB 9.3 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 2 POLE FOOT MOUNTED-IE2",,Nos,ABB,,MOTOR
504,LCCC13381,"BELT A-105",,Nos,OEM,,BELT
505,LAHC11061,"FDA 160 CM KRUGER MAKE",,Nos,KRUGER,,FAN
506,LCCC12741,125x2B,,Nos,OEM,PULLEY,PULLEYS/BEARINGS
507,LCCC12742,132x2B,,Nos,OEM,PULLEY,PULLEYS/BEARINGS
508,LCCH30030,"ALLEN HEAD BOLT SS M6 x 16",,Nos,OEM,,FASTENERS
509,LCCE26721,"SIEMENS 0.25 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 4 POLE FOOT MOUNTED-IE2",,Nos,SIEMENS,,MOTOR
510,LCCE26590,"CG 7.5 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 2 POLE FOOT MOUNTED-IE2",,Nos,CG,,MOTOR
511,LAHC24127,"HRW 900 - MS200",,Nos,DRI,,"HEAT RECOVERY WHEEL"
512,LCCC13382,"BELT A-108",,Nos,OEM,,BELT
513,LCCE26705,"SIEMENS 1.1 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 2 POLE FOOT MOUNTED-IE1",,Nos,SIEMENS,,MOTOR
514,LCCH30031,"ALLEN HEAD BOLT SS M8 x 16",,Nos,OEM,,FASTENERS
515,LCCE26381,"ABB 0.25 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 6 POLE FOOT MOUNTED-IE2",,Nos,ABB,,MOTOR
516,LAHC24128,"HRW 1000 - MS200",,Nos,DRI,,"HEAT RECOVERY WHEEL"
517,LAHC11062,"FDA 180 CM KRUGER MAKE",,Nos,KRUGER,,FAN
518,LAHC15522,"FAN FLEXIBLE 8/8",,Nos,OEM,,ANTI-VIBRATIONS
519,LCCC12743,140x2B,,Nos,OEM,PULLEY,PULLEYS/BEARINGS
520,LAHC14343,"BAG FILTER EU8 GRADE - 287 MM (W) x 592 MM (H) x 635MM (D)",,Nos,OEM,"BAG FILTER",FILTER
521,LAHC15523,"FAN FLEXIBLE 9/8",,Nos,OEM,,ANTI-VIBRATIONS
522,LAHC23712,"ALUMINUM MOUNTING PROFILE - FAN/MOTOR MOUNTING 40-40 (FMB00-02)",,Meters,OEM,,"ALUMINIUM PROFILES"
523,LCCE26523,"CG 0.55 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 2 POLE FOOT MOUNTED-IE1",,Nos,CG,,MOTOR
524,LAHC11063,"FDA 200 CM KRUGER MAKE",,Nos,KRUGER,,FAN
525,LCCC16901,"M.S.WELDING RODS",,Nos,OEM,,CONSUMABLES
526,LCCC13383,"BELT A-110",,Nos,OEM,,BELT
527,LCCE26405,"ABB 1.1 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 2 POLE FOOT MOUNTED-IE2",,Nos,ABB,,MOTOR
528,LAHC15223,"Mist Eliminator - Single Pass Plastic",,Nos,OEM,Eliminator,"PLASTIC PARTS"
529,LCCE26964,"BHARATH BIJILEE 0.75 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 4 POLE FOOT MOUNTED-IE3",,Nos,"BHARATH BIJILEE",,MOTOR
530,LCCE26516,"CG 30 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 6 POLE FOOT MOUNTED-IE1",,Nos,CG,,MOTOR
531,LCCE26318,"ABB 45 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 4 POLE FOOT MOUNTED-IE1",,Nos,ABB,,MOTOR
532,LCCE26567,"CG 2.2 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 6 POLE FOOT MOUNTED-IE2",,Nos,CG,,MOTOR
533,LAHC11064,"FDA 225 CM KRUGER MAKE",,Nos,KRUGER,,FAN
534,LCCE26328,"ABB 3.7 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 6 POLE FOOT MOUNTED-IE1",,Nos,ABB,,MOTOR
535,LAHC11065,"FDA 250 CM KRUGER MAKE",,Nos,KRUGER,,FAN
536,LCCE26458,"ABB 45 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 6 POLE FOOT MOUNTED-IE3",,Nos,ABB,,MOTOR
537,LCCE27019,"BHARATH BIJILEE 55 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 2 POLE FOOT MOUNTED-IE3",,Nos,"BHARATH BIJILEE",,MOTOR
538,LAHC14345,"BAG FILTER EU8 GRADE - 490 MM (W) x 592 MM (H) x 635MM (D)",,Nos,OEM,"BAG FILTER",FILTER
539,LAHC23708,"ALUMINUM OMEGA PROFILE - 40-25 MM SQUARE TBK",40-25,Meters,OEM,"Omega Profile","ALUMINIUM PROFILES"
540,LCCR07509,"GI sheet 0.8mm THK 180 GSM",0.8,Kgs,OEM,,"G.I / COATED SHEETS"
541,LAHC11066,"FDA 280 CM KRUGER MAKE",,Nos,KRUGER,,FAN
542,LAHC14346,"BAG FILTER EU8 GRADE - 592 MM (W) x 490 MM (H) x 635MM (D)",,Nos,OEM,"BAG FILTER",FILTER
543,LCCE26643,"CG 0.55 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 2 POLE FOOT MOUNTED-IE3",,Nos,CG,,MOTOR
544,LAHC24129,"HRW 1100 - MS200",,Nos,DRI,,"HEAT RECOVERY WHEEL"
545,LCCE26772,"SIEMENS 11 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 2 POLE FOOT MOUNTED-IE2",,Nos,SIEMENS,,MOTOR
546,LCCC13384,"BELT A-112",,Nos,OEM,,BELT
547,LCCH30032,"ALLEN HEAD BOLT SS M10 x 16",,Nos,OEM,,FASTENERS
548,LAHC14347,"BAG FILTER EU9 GRADE - 592 MM (W) x 592 MM (H) x 635MM (D)",,Nos,OEM,"BAG FILTER",FILTER
549,LAHC11067,"FDA 315 CM KRUGER MAKE",,Nos,KRUGER,,FAN
550,LCCE26851,"BHARATH BIJILEE 9.3 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 4 POLE FOOT MOUNTED-IE1",,Nos,"BHARATH BIJILEE",,MOTOR
551,LCCE26889,"BHARATH BIJILEE 5.5 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 2 POLE FOOT MOUNTED-IE1",,Nos,"BHARATH BIJILEE",,MOTOR
552,LAHC11068,"FDA 355 CM KRUGER MAKE",,Nos,KRUGER,,FAN
553,LAHC15524,"FAN FLEXIBLE 9/9",,Nos,OEM,,ANTI-VIBRATIONS
554,LCCH30033,"ALLEN HEAD BOLT SS M12 x 16",,Nos,OEM,,FASTENERS
555,LCCE26440,"ABB 75 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 4 POLE FOOT MOUNTED-IE3",,Nos,ABB,,MOTOR
556,LCCE26477,"ABB 37 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 2 POLE FOOT MOUNTED-IE3",,Nos,ABB,,MOTOR
557,LAHC11069,"FDA 400 CM KRUGER MAKE",,Nos,KRUGER,,FAN
558,LCCC13385,"BELT A-115",,Nos,OEM,,BELT
