id,Code,Name,Description,Unit,Brand,Sub_Group,Item_Group
1359,LCCE25657,ELECTRICAL WIRE 2 CORE / 2 SQ MM,,Nos,OEM,,ELECTRICAL
1360,LCCC13524,BELT SPA- 1090,,Nos,OEM,,BELT
1361,LCCE26892,BHARATH BIJILEE 11 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 2 POLE FOOT MOUNTED-IE1,,Nos,BHARATH BIJILEE,,MOTOR
1362,LAHC15541,FAN FLEXIBLE 400,,Nos,OEM,,ANTI-VIBRATIONS
1363,LAHC15218,PLASTIC HANDLE ASSEMBLY FOR 48MM THK PANEL,,Nos,OEM,,PLASTIC PARTS
1364,LCCE26927,BHARATH BIJILEE 2.2 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 6 POLE FOOT MOUNTED-IE2,,Nos,BHARATH BIJILEE,,MOTOR
1365,LAHC11174,AT 18/18 G2L-CW 90 NICOTRA MAKE,,Nos,NICOTRA,,FAN
1366,LCCC13525,BELT SPA- 1120,,Nos,OEM,,BELT
1367,LCCC13526,BELT SPA- 1150,,Nos,OEM,,BELT
1368,LAHC24161,HRW 2130 - Enthalpy Wheel,,Nos,OEM,,HEAT RECOVERY WHEEL
1369,LCCE26510,CG 7.5 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 6 POLE FOOT MOUNTED-IE1,,Nos,CG,,MOTOR
1370,LCCE26528,CG 3.7 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 2 POLE FOOT MOUNTED-IE1,,Nos,CG,,MOTOR
1371,LCCC12814,TAPERLOCK BUSH MODEL 2012 DIA 48,,Nos,OEM,,PULLEYS/BEARINGS
1372,LCCC15402,SX3,,Nos,OEM,,MOTOR BASE
1373,LAHC11175,ADH 160 R NICOTRA MAKE,,Nos,NICOTRA,,FAN
1374,LCCE26972,BHARATH BIJILEE 11 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 4 POLE FOOT MOUNTED-IE3,,Nos,BHARATH BIJILEE,,MOTOR
1375,LCCE26455,ABB 22 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 6 POLE FOOT MOUNTED-IE3,,Nos,ABB,,MOTOR
1376,LAHC14409,BAG FILTER EU5 GRADE - 592 MM (W) x 592 MM (H) x 305MM (D)-Sun Filters,,Nos,SUN FILTRATION,BAG FILTER,FILTER
1377,LAHC11176,ADH 180 R NICOTRA MAKE,,Nos,NICOTRA,,FAN
1378,LCCC12815,TAPERLOCK BUSH MODEL 2517 DIA 18,,Nos,OEM,,PULLEYS/BEARINGS
1379,LAHC15542,FAN FLEXIBLE 450,,Nos,OEM,,ANTI-VIBRATIONS
1380,LCCC12816,TAPERLOCK BUSH MODEL 2517 DIA 19,,Nos,OEM,,PULLEYS/BEARINGS
1381,LAHC11177,ADH 225 R NICOTRA MAKE,,Nos,NICOTRA,,FAN
1382,LCCC13527,BELT SPA- 1180,,Nos,OEM,,BELT
1383,LCCC13528,BELT SPA- 1220,,Nos,OEM,,BELT
1384,LCCH30407,M10 SS PLAIN WASHER,,Nos,OEM,,FASTENERS
1385,LAHC15219,PLASTIC DOOR HINGE,,Nos,OEM,,PLASTIC PARTS
1386,LCCH30408,M12 SS PLAIN WASHER,,Nos,OEM,,FASTENERS
1387,LCCE26560,CG 75 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 4 POLE FOOT MOUNTED-IE2,,Nos,CG,,MOTOR
1388,LCCC12817,TAPERLOCK BUSH MODEL 2517 DIA 20,,Nos,OEM,,PULLEYS/BEARINGS
1389,LCCH30409,M6 GI SPRING WASHER,,Nos,OEM,,FASTENERS
1390,LCCE26383,ABB 0.55 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 6 POLE FOOT MOUNTED-IE2,,Nos,ABB,,MOTOR
1391,LCCC13529,BELT SPA- 1250,,Nos,OEM,,BELT
1392,LCCC32004,PVC GLAND 2 1/2 inch DIA,,Nos,OEM,,Gland
1393,LCCE26517,CG 37 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 6 POLE FOOT MOUNTED-IE1,,Nos,CG,,MOTOR
1394,LAHC24654,RUBBER BOOT 1 inch 50mm DEPTH,,Nos,OEM,,Rubber
1395,LCCC12818,TAPERLOCK BUSH MODEL 2517 DIA 22,,Nos,OEM,,PULLEYS/BEARINGS
1396,LCCC13530,BELT SPA- 1280,,Nos,OEM,,BELT
1397,LCCC13531,BELT SPA- 1320,,Nos,OEM,,BELT
1398,LCCC12819,TAPERLOCK BUSH MODEL 2517 DIA 24,,Nos,OEM,,PULLEYS/BEARINGS
1399,LCCC12820,TAPERLOCK BUSH MODEL 2517 DIA 25,,Nos,OEM,,PULLEYS/BEARINGS
1400,LCCE26844,BHARATH BIJILEE 0.75 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 4 POLE FOOT MOUNTED-IE1,,Nos,BHARATH BIJILEE,,MOTOR
1401,LCCC13532,BELT SPA- 1360,,Nos,OEM,,BELT
1402,LAHC14410,BAG FILTER EU5 GRADE - 287 MM (W) x 592 MM (H) x 305MM (D)-Sun Filters,,Nos,SUN FILTRATION,BAG FILTER,FILTER
1403,LCCH30410,M8 GI SPRING WASHER,,Nos,OEM,,FASTENERS
1404,LAHC11178,ADH 250 R NICOTRA MAKE,,Nos,NICOTRA,,FAN
1405,LCCE26914,BHARATH BIJILEE 18.5 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 4 POLE FOOT MOUNTED-IE2,,Nos,BHARATH BIJILEE,,MOTOR
1406,LCCE26734,SIEMENS 18.5 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 4 POLE FOOT MOUNTED-IE2,,Nos,SIEMENS,,MOTOR
1407,LAHC24162,HRW 2200 - Enthalpy Wheel,,Nos,OEM,,HEAT RECOVERY WHEEL
1408,LCCE26988,BHARATH BIJILEE 3.7 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 6 POLE FOOT MOUNTED-IE3,,Nos,BHARATH BIJILEE,,MOTOR
1409,LCCC13533,BELT SPA- 1400,,Nos,OEM,,BELT
1410,LCCE26858,BHARATH BIJILEE 45 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 4 POLE FOOT MOUNTED-IE1,,Nos,BHARATH BIJILEE,,MOTOR
1411,LCCC13534,BELT SPA- 1450,,Nos,OEM,,BELT
1412,LCCE26796,SIEMENS 30 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 4 POLE FOOT MOUNTED-IE3,,Nos,SIEMENS,,MOTOR
1413,LCCE27017,BHARATH BIJILEE 37 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 2 POLE FOOT MOUNTED-IE3,,Nos,BHARATH BIJILEE,,MOTOR
1414,LAHC23703,ALUMINUM CORNER PROFILE - 30-25 MM SQUARE NTBK,Corner Profile,Meters,OEM,30-25 NTBK,ALUMINIUM PROFILES
1415,LCCE26512,CG 11 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 6 POLE FOOT MOUNTED-IE1,,Nos,CG,,MOTOR
1416,LCCE26358,ABB 45 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 2 POLE FOOT MOUNTED-IE1,,Nos,ABB,,MOTOR
1417,LCCC13535,BELT SPA- 1500,,Nos,OEM,,BELT
1418,LCCE26701,SIEMENS 0.25 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 2 POLE FOOT MOUNTED-IE1,,Nos,SIEMENS,,MOTOR
1419,LCCH30411,M10 GI SPRING WASHER,,Nos,OEM,,FASTENERS
1420,LAHC14412,BAG FILTER EU5 GRADE - 490 MM (W) x 592 MM (H) x 305MM (D)-Sun Filters,,Nos,SUN FILTRATION,BAG FILTER,FILTER
1421,LCCC12821,TAPERLOCK BUSH MODEL 2517 DIA 28,,Nos,OEM,,PULLEYS/BEARINGS
1422,LCCC13536,BELT SPA- 1550,,Nos,OEM,,BELT
1423,LCCC13537,BELT SPA- 1600,,Nos,OEM,,BELT
1424,LAHC14413,BAG FILTER EU5 GRADE - 592 MM (W) x 490 MM (H) x 305MM (D)-Sun Filters,,Nos,SUN FILTRATION,BAG FILTER,FILTER
1425,LCCE26397,ABB 37 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 6 POLE FOOT MOUNTED-IE2,,Nos,ABB,,MOTOR
1426,LCCE26580,CG 75 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 6 POLE FOOT MOUNTED-IE2,,Nos,CG,,MOTOR
1427,LAHC14414,BAG FILTER EU6 GRADE - 592 MM (W) x 592 MM (H) x 635MM (D)-Sun Filters,,Nos,SUN FILTRATION,BAG FILTER,FILTER
1428,LAHC14415,BAG FILTER EU6 GRADE - 287 MM (W) x 592 MM (H) x 635MM (D)-Sun Filters,,Nos,SUN FILTRATION,BAG FILTER,FILTER
1429,LCCE26506,CG 1.5 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 6 POLE FOOT MOUNTED-IE1,,Nos,CG,,MOTOR
1430,LAHC11179,ADH 280 R NICOTRA MAKE,,Nos,NICOTRA,,FAN
1431,LCCC13538,BELT SPA- 1650,,Nos,OEM,,BELT
1432,LCCC13539,BELT SPA- 1700,,Nos,OEM,,BELT
1433,LCCE26550,CG 7.5 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 4 POLE FOOT MOUNTED-IE2,,Nos,CG,,MOTOR
1434,LAHC14417,BAG FILTER EU6 GRADE - 490 MM (W) x 592 MM (H) x 635MM (D)-Sun Filters,,Nos,SUN FILTRATION,BAG FILTER,FILTER
1435,LCCC12822,TAPERLOCK BUSH MODEL 2517 DIA 30,,Nos,OEM,,PULLEYS/BEARINGS
1436,LCCE26992,BHARATH BIJILEE 11 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 6 POLE FOOT MOUNTED-IE3,,Nos,BHARATH BIJILEE,,MOTOR
1437,LCCE25654,ELECTRICAL WIRE 1 CORE / 4 SQ MM,,Nos,OEM,,ELECTRICAL
1438,LCCE26890,BHARATH BIJILEE 7.5 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 2 POLE FOOT MOUNTED-IE1,,Nos,BHARATH BIJILEE,,MOTOR
1439,LCCH30412,M12 GI SPRING WASHER,,Nos,OEM,,FASTENERS
1440,LCCE27016,BHARATH BIJILEE 30 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 2 POLE FOOT MOUNTED-IE3,,Nos,BHARATH BIJILEE,,MOTOR
1441,LAHC11180,ADH 315 R NICOTRA MAKE,,Nos,NICOTRA,,FAN
1442,LAHC24656,RUBBER BOOT 1 1/2 inch 50mm DEPTH,,Nos,OEM,,Rubber
1443,LCCC12823,TAPERLOCK BUSH MODEL 2517 DIA 32,,Nos,OEM,,PULLEYS/BEARINGS
1444,LCCC13540,BELT SPA- 1750,,Nos,OEM,,BELT
1445,LCCE26622,CG 0.37 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 6 POLE FOOT MOUNTED-IE3,,Nos,CG,,MOTOR
1446,LCCE26854,BHARATH BIJILEE 18.5 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 4 POLE FOOT MOUNTED-IE1,,Nos,BHARATH BIJILEE,,MOTOR
1447,LAHC14418,BAG FILTER EU6 GRADE - 592 MM (W) x 490 MM (H) x 635MM (D)-Sun Filters,,Nos,SUN FILTRATION,BAG FILTER,FILTER
1448,LCCE26991,BHARATH BIJILEE 9.3 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 6 POLE FOOT MOUNTED-IE3,,Nos,BHARATH BIJILEE,,MOTOR
1449,LCCE26956,BHARATH BIJILEE 30 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 2 POLE FOOT MOUNTED-IE2,,Nos,BHARATH BIJILEE,,MOTOR
1450,LCCE26862,BHARATH BIJILEE 0.37 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 6 POLE FOOT MOUNTED-IE1,,Nos,BHARATH BIJILEE,,MOTOR
1451,LCCE26815,SIEMENS 22 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 6 POLE FOOT MOUNTED-IE3,,Nos,SIEMENS,,MOTOR
1452,LCCC32005,PVC GLAND 3 inch DIA,,Nos,OEM,,Gland
1453,LCCC13541,BELT SPA- 1800,,Nos,OEM,,BELT
1454,LCCE26979,BHARATH BIJILEE 55 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 4 POLE FOOT MOUNTED-IE3,,Nos,BHARATH BIJILEE,,MOTOR
1455,LCCC13542,BELT SPA- 1850,,Nos,OEM,,BELT
1456,LCCC12824,TAPERLOCK BUSH MODEL 2517 DIA 35,,Nos,OEM,,PULLEYS/BEARINGS
1457,LAHC14419,BAG FILTER EU7 GRADE - 592 MM (W) x 592 MM (H) x 635MM (D)-Sun Filters,,Nos,SUN FILTRATION,BAG FILTER,FILTER
1458,LCCC12825,TAPERLOCK BUSH MODEL 2517 DIA 38,,Nos,OEM,,PULLEYS/BEARINGS
1459,LAHC11181,ADH 355 R NICOTRA MAKE,,Nos,NICOTRA,,FAN
1460,LCCE26489,CG 5.5 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 4 POLE FOOT MOUNTED-IE1,,Nos,CG,,MOTOR
1461,LCCE26395,ABB 22 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 6 POLE FOOT MOUNTED-IE2,,Nos,ABB,,MOTOR
1462,LCCE26526,CG 1.5 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 2 POLE FOOT MOUNTED-IE1,,Nos,CG,,MOTOR
1463,LAHC11182,ADH 400 R NICOTRA MAKE,,Nos,NICOTRA,,FAN
1464,LCCH24665,RUBBER SCREW CAP - 4.2 mm,,Nos,OEM,,Rubber
1465,LCCC13543,BELT SPA- 1900,,Nos,OEM,,BELT
1466,LAHC15543,FAN FLEXIBLE 500,,Nos,OEM,,ANTI-VIBRATIONS
1467,LCCC13544,BELT SPA- 1950,,Nos,OEM,,BELT
1468,LCCR07518,GI sheet 1.2mm THK 275 GSM,1.2,Kgs,OEM,,G.I / COATED SHEETS
1469,LCCC13545,BELT SPA- 2000,,Nos,OEM,,BELT
1470,LCCE26974,BHARATH BIJILEE 18.5 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 4 POLE FOOT MOUNTED-IE3,,Nos,BHARATH BIJILEE,,MOTOR
1471,LCCE26421,ABB 0.25 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 4 POLE FOOT MOUNTED-IE3,,Nos,ABB,,MOTOR
1472,LCCC12826,TAPERLOCK BUSH MODEL 2517 DIA 40,,Nos,OEM,,PULLEYS/BEARINGS
1473,LCCC13546,BELT SPA- 2060,,Nos,OEM,,BELT
1474,LAHC24163,HRW 2400 - Enthalpy Wheel,,Nos,OEM,,HEAT RECOVERY WHEEL
1475,LCCE26756,SIEMENS 30 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 6 POLE FOOT MOUNTED-IE2,,Nos,SIEMENS,,MOTOR
1476,LCCE26584,CG 0.75 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 2 POLE FOOT MOUNTED-IE2,,Nos,CG,,MOTOR
1477,LCCE26754,SIEMENS 18.5 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 6 POLE FOOT MOUNTED-IE2,,Nos,SIEMENS,,MOTOR
1478,LCCC13547,BELT SPA- 2120,,Nos,OEM,,BELT
1479,LAHC23711,ALUMINUM MOUNTING PROFILE - FAN/MOTOR MOUNTING 60-40 (FMB00-03),,Meters,OEM,,ALUMINIUM PROFILES
1480,LCCE26574,CG 18.5 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 6 POLE FOOT MOUNTED-IE2,,Nos,CG,,MOTOR
1481,LCCC13548,BELT SPA- 2180,,Nos,OEM,,BELT
1482,LAHC11183,ADH 450 R NICOTRA MAKE,,Nos,NICOTRA,,FAN
1483,LCCE26869,BHARATH BIJILEE 5.5 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 6 POLE FOOT MOUNTED-IE1,,Nos,BHARATH BIJILEE,,MOTOR
1484,LAHC11184,ADH 500 R NICOTRA MAKE,,Nos,NICOTRA,,FAN
1485,LAHC14420,BAG FILTER EU7 GRADE - 287 MM (W) x 592 MM (H) x 635MM (D)-Sun Filters,,Nos,SUN FILTRATION,BAG FILTER,FILTER
1486,LAHC11185,ADH 560 R NICOTRA MAKE,,Nos,NICOTRA,,FAN
1487,LCCC13549,BELT SPA- 2240,,Nos,OEM,,BELT
1488,LCCH30413,M6 SS SPRING WASHER,,Nos,OEM,,FASTENERS
1489,LAHC11186,ADH 630 R NICOTRA MAKE,,Nos,NICOTRA,,FAN
1490,LAHC15702,AHU Electrical Heater Control Panel,,Nos,OEM,,ELECTRICAL
1491,LAHC24164,HRW 2600 - Enthalpy Wheel,,Nos,OEM,,HEAT RECOVERY WHEEL
1492,LAHM48613,AHU MIXING BOX STICKER,,Nos,OEM,,NAME PLATE/STICKER/LABELS
1493,LCCC13550,BELT SPA- 2300,,Nos,OEM,,BELT
1494,LCCE26474,ABB 18.5 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 2 POLE FOOT MOUNTED-IE3,,Nos,ABB,,MOTOR
1495,LCCE26339,ABB 55 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 6 POLE FOOT MOUNTED-IE1,,Nos,ABB,,MOTOR
1496,LCCC13551,BELT SPA- 2360,,Nos,OEM,,BELT
1497,LCCE26531,CG 9.3 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 2 POLE FOOT MOUNTED-IE1,,Nos,CG,,MOTOR
1498,LAHC11187,ADH 710 R NICOTRA MAKE,,Nos,NICOTRA,,FAN
1499,LCCC12827,TAPERLOCK BUSH MODEL 2517 DIA 42,,Nos,OEM,,PULLEYS/BEARINGS
1500,LCCC13552,BELT SPA- 2430,,Nos,OEM,,BELT
1501,LCCE26547,CG 2.2 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 4 POLE FOOT MOUNTED-IE2,,Nos,CG,,MOTOR
1502,LCCC13553,BELT SPA- 2500,,Nos,OEM,,BELT
1503,LAHC14422,BAG FILTER EU7 GRADE - 490 MM (W) x 592 MM (H) x 635MM (D)-Sun Filters,,Nos,SUN FILTRATION,BAG FILTER,FILTER
1504,LCCE26662,SIEMENS 0.37 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 4 POLE FOOT MOUNTED-IE1,,Nos,SIEMENS,,MOTOR
1505,LCCC13554,BELT SPA- 2580,,Nos,OEM,,BELT
1506,LCCC13555,BELT SPA- 2650,,Nos,OEM,,BELT
1507,LAHC15202,40mm NTBK Rounded - Omega Jointer,Omega Joiner,Nos,OEM,40-23 NTBK,PLASTIC PARTS
1508,LCCH30414,M8 SS SPRING WASHER,,Nos,OEM,,FASTENERS
1509,LAHC11188,ADH 250 K NICOTRA MAKE,,Nos,NICOTRA,,FAN
1510,LCCH30415,M10 SS SPRING WASHER,,Nos,OEM,,FASTENERS
1511,LAHC14423,BAG FILTER EU7 GRADE - 592 MM (W) x 490 MM (H) x 635MM (D)-Sun Filters,,Nos,SUN FILTRATION,BAG FILTER,FILTER
1512,LCCE26736,SIEMENS 30 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 4 POLE FOOT MOUNTED-IE2,,Nos,SIEMENS,,MOTOR
1513,LCCE26708,SIEMENS 3.7 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 2 POLE FOOT MOUNTED-IE1,,Nos,SIEMENS,,MOTOR
1514,LCCC13556,BELT SPA- 2720,,Nos,OEM,,BELT
1515,LCCC13557,BELT SPA- 2800,,Nos,OEM,,BELT
1516,LCCE26614,CG 18.5 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 4 POLE FOOT MOUNTED-IE3,,Nos,CG,,MOTOR
1517,LCCE26371,ABB 9.3 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 4 POLE FOOT MOUNTED-IE2,,Nos,ABB,,MOTOR
1518,LCCE26418,ABB 45 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 2 POLE FOOT MOUNTED-IE2,,Nos,ABB,,MOTOR
1519,LCCE26849,BHARATH BIJILEE 5.5 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 4 POLE FOOT MOUNTED-IE1,,Nos,BHARATH BIJILEE,,MOTOR
1520,LAHC11189,ADH 280 K NICOTRA MAKE,,Nos,NICOTRA,,FAN
1521,LCCE26966,BHARATH BIJILEE 1.5 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 4 POLE FOOT MOUNTED-IE3,,Nos,BHARATH BIJILEE,,MOTOR
1522,LAHC11190,ADH 315 K NICOTRA MAKE,,Nos,NICOTRA,,FAN
1523,LAHC24659,RUBBER BOOT 2 1/2 inch 25mm DEPTH,,Nos,OEM,,Rubber
1524,LCCE26659,CG 55 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 2 POLE FOOT MOUNTED-IE3,,Nos,CG,,MOTOR
1525,LCCH30416,M12 SS SPRING WASHER,,Nos,OEM,,FASTENERS
1526,LCCE26504,CG 0.75 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 6 POLE FOOT MOUNTED-IE1,,Nos,CG,,MOTOR
1527,LCCC13558,BELT SPA- 2900,,Nos,OEM,,BELT
1528,LAHC14424,BAG FILTER EU8 GRADE - 592 MM (W) x 592 MM (H) x 635MM (D)-Sun Filters,,Nos,SUN FILTRATION,BAG FILTER,FILTER
1529,LCCE26508,CG 3.7 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 6 POLE FOOT MOUNTED-IE1,,Nos,CG,,MOTOR
1530,LCCC13559,BELT SPA- 3000,,Nos,OEM,,BELT
1531,LCCC12828,TAPERLOCK BUSH MODEL 2517 DIA 45,,Nos,OEM,,PULLEYS/BEARINGS
1532,LCCC12829,TAPERLOCK BUSH MODEL 2517 DIA 48,,Nos,OEM,,PULLEYS/BEARINGS
1533,LAHC14425,BAG FILTER EU8 GRADE - 287 MM (W) x 592 MM (H) x 635MM (D)-Sun Filters,,Nos,SUN FILTRATION,BAG FILTER,FILTER
1534,LCCE26790,SIEMENS 7.5 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 4 POLE FOOT MOUNTED-IE3,,Nos,SIEMENS,,MOTOR
1535,LCCE26345,ABB 1.1 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 2 POLE FOOT MOUNTED-IE1,,Nos,ABB,,MOTOR
1536,LCCE26836,SIEMENS 30 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 2 POLE FOOT MOUNTED-IE3,,Nos,SIEMENS,,MOTOR
1537,LCCC13560,BELT SPA- 3150,,Nos,OEM,,BELT
1538,LAHC11191,ADH 355 K NICOTRA MAKE,,Nos,NICOTRA,,FAN
1539,LCCC13561,BELT SPA- 3350,,Nos,OEM,,BELT
1540,LAHE15101,LIMIT SWITCH,,Nos,OEM,,Switch
1541,LAHC49101,Aluminum Damper,,Square Meters,OEM,,DAMPER
1542,LAHC11192,ADH 400 K NICOTRA MAKE,,Nos,NICOTRA,,FAN
1543,LCCC12830,TAPERLOCK BUSH MODEL 2517 DIA 50,,Nos,OEM,,PULLEYS/BEARINGS
1544,LCCE26382,ABB 0.37 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 6 POLE FOOT MOUNTED-IE2,,Nos,ABB,,MOTOR
1545,LCCC13562,BELT SPA- 3550,,Nos,OEM,,BELT
1546,LCCE26856,BHARATH BIJILEE 30 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 4 POLE FOOT MOUNTED-IE1,,Nos,BHARATH BIJILEE,,MOTOR
1547,LCCH30417,M6 SQUARE WASHER,,Nos,OEM,,FASTENERS
1548,LAHC11193,ADH 450 K NICOTRA MAKE,,Nos,NICOTRA,,FAN
1549,LAHC11194,ADH 500 K NICOTRA MAKE,,Nos,NICOTRA,,FAN
1550,LCCR07504,GI sheet 1.2mm THK 120 GSM,1.2,Kgs,OEM,AHU CASING,G.I / COATED SHEETS
1551,LCCE26843,BHARATH BIJILEE 0.55 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 4 POLE FOOT MOUNTED-IE1,,Nos,BHARATH BIJILEE,,MOTOR
1552,LAHC14427,BAG FILTER EU8 GRADE - 490 MM (W) x 592 MM (H) x 635MM (D)-Sun Filters,,Nos,SUN FILTRATION,BAG FILTER,FILTER
1553,LAHC11195,ADH 560 K NICOTRA MAKE,,Nos,NICOTRA,,FAN
1554,LCCC13563,BELT SPA- 3750,,Nos,OEM,,BELT
1555,LCCH30418,M8 SQUARE WASHER,,Nos,OEM,,FASTENERS
1556,LAHC15210,50mm TBK - Omega Jointer,Omega Joiner,Nos,OEM,50-48 TBK,PLASTIC PARTS
1557,LCCE26624,CG 0.75 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 6 POLE FOOT MOUNTED-IE3,,Nos,CG,,MOTOR
1558,LCCC13564,BELT SPA- 4000,,Nos,OEM,,BELT
1559,LCCE26656,CG 30 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 2 POLE FOOT MOUNTED-IE3,,Nos,CG,,MOTOR
1560,LAHC15217,PLASTIC HANDLE ASSEMBLY FOR 25MM THK PANEL,,Nos,OEM,,PLASTIC PARTS
1561,LCCC13565,BELT SPA- 4250,,Nos,OEM,,BELT
1562,LCCE26478,ABB 45 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 2 POLE FOOT MOUNTED-IE3,,Nos,ABB,,MOTOR
1563,LAHC11196,ADH 630 K NICOTRA MAKE,,Nos,NICOTRA,,FAN
1564,LAHS63003,FAN COIL UNIT,,Nos,LUFTEK,,FCU
1565,LCCE26769,SIEMENS 5.5 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 2 POLE FOOT MOUNTED-IE2,,Nos,SIEMENS,,MOTOR
1566,LCCE26868,BHARATH BIJILEE 3.7 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 6 POLE FOOT MOUNTED-IE1,,Nos,BHARATH BIJILEE,,MOTOR
1567,LCCC13566,BELT SPA- 4500,,Nos,OEM,,BELT
1568,LAHC14428,BAG FILTER EU8 GRADE - 592 MM (W) x 490 MM (H) x 635MM (D)-Sun Filters,,Nos,SUN FILTRATION,BAG FILTER,FILTER
1569,LAHC14429,BAG FILTER EU9 GRADE - 592 MM (W) x 592 MM (H) x 635MM (D)-Sun Filters,,Nos,SUN FILTRATION,BAG FILTER,FILTER
1570,LCCE26891,BHARATH BIJILEE 9.3 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 2 POLE FOOT MOUNTED-IE1,,Nos,BHARATH BIJILEE,,MOTOR
1571,LCCE26364,ABB 0.75 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 4 POLE FOOT MOUNTED-IE2,,Nos,ABB,,MOTOR
1572,LCCC13567,BELT SPB- 1250,,Nos,OEM,,BELT
1573,LCCE26779,SIEMENS 55 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 2 POLE FOOT MOUNTED-IE2,,Nos,SIEMENS,,MOTOR
1574,LCCC13568,BELT SPB- 1260,,Nos,OEM,,BELT
1575,LAHC24165,HRW 2800 - Enthalpy Wheel,,Nos,OEM,,HEAT RECOVERY WHEEL
1576,LCCE26715,SIEMENS 22 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 2 POLE FOOT MOUNTED-IE1,,Nos,SIEMENS,,MOTOR
1577,LCCC12831,TAPERLOCK BUSH MODEL 2517 DIA 55,,Nos,OEM,,PULLEYS/BEARINGS
1578,LAHC14430,BAG FILTER EU9 GRADE - 287 MM (W) x 592 MM (H) x 635MM (D)-Sun Filters,,Nos,SUN FILTRATION,BAG FILTER,FILTER
1579,LAHC11197,ADH 710 K NICOTRA MAKE,,Nos,NICOTRA,,FAN
